,temperature,temperature,vibration,vibration,current,current,rpm,rpm
,mean,std,mean,std,mean,std,mean,std
regime,,,,,,,,
idle,28.156494260533165,0.2014796398774734,2.4415489457290884,0.7175321472727971,3.903757321078407,1.0732226130297342,1796.2408805847951,3.4345081960437813
normal,28.56584305098054,0.4396537270835456,2.5219329223634643,0.8311090817206674,13.029582947732727,3.5654811901066297,1795.7878750100444,3.2008490821979128
peak,28.860543257017973,0.5766402978843123,2.51097431587677,0.5365838168450698,19.899775780227806,5.03619003736924,1795.486490811297,2.9883034915589497
